thermal_conductivity,temperature,pressure,state,refno,rho,s_total,s_res,s_res*,s_res**,E_res,H_res,G_res,A_res,V,c_p,c_v,s_res_vle_gas,s_res_vle_liq,s_vap,dE_vap,dH_vap,rho_vap_liq,V_vap_liq,rho_vap_gas,V_vap_gas,dV_vap,dpressure,eta_CE,eta_CE_ig,eta_CE_m,omega22,M,m,sigma,epsilon,R,success
0.1162,329.74,14000000.0,Liquid,172620,7446.546936584878,-70.43951248989733,-46.02367424314846,-5.535375688942717 m^-2 kg^-1 s^2 mol K,-1.810327121713986 m^-2 kg^-1 s^2 mol K,-28133.08131240013,-28994.626177552153,-13818.779832616376,-12957.234967464348,0.00013429043132555857,251.7075429213459,218.7974863386376,-0.18492074627474292,-43.72800894459504,-43.5430881983203,-27176.003135851573,-29828.987060050706,7207.948084201231,0.0001387357384262872,25.53051413278213,0.03916881559059411,-0.039030079852167825,3.813620423898101e-07,2.2992017605557507e-05,3.119211646589071e-05,7.51946667999628e-06,1.356649816515064,0.08617659999999999,3.057666,3.798293e-10,236.7691,8.31446261815324,1
0.1167,329.74,14980000.0,Liquid,172620,7461.3057865418805,-70.60039089870007,-46.168089926081294,-5.552744903234153 m^-2 kg^-1 s^2 mol K,-1.8160076683438127 m^-2 kg^-1 s^2 mol K,-28182.28073650103,-28916.200167892523,-13692.734195666471,-12958.814764274985,0.00013402479788507285,251.53612250094753,218.8771423056244,-0.18492074627474292,-43.72800894459504,-43.5430881983203,-27176.003135851573,-29828.987060050706,7207.948084201231,0.0001387357384262872,25.53051413278213,0.03916881559059411,-0.039030079852167825,3.813620423898101e-07,2.2992017605557507e-05,3.119211646589071e-05,7.51946667999628e-06,1.356649816515064,0.08617659999999999,3.057666,3.798293e-10,236.7691,8.31446261815324,1
0.118,329.74,16000000.0,Liquid,172620,7476.439782802253,-70.76562165267275,-46.31647327980354,-5.570591318635464 m^-2 kg^-1 s^2 mol K,-1.8218442820881888 m^-2 kg^-1 s^2 mol K,-28232.56198534479,-28834.116864420575,-13561.722965138155,-12960.16808606237,0.00013375350153963105,251.36559573293076,218.9591723528048,-0.18492074627474292,-43.72800894459504,-43.5430881983203,-27176.003135851573,-29828.987060050706,7207.948084201231,0.0001387357384262872,25.53051413278213,0.03916881559059411,-0.039030079852167825,3.813620423898101e-07,2.2992017605557507e-05,3.119211646589071e-05,7.51946667999628e-06,1.356649816515064,0.08617659999999999,3.057666,3.798293e-10,236.7691,8.31446261815324,1
0.1197,329.74,19000000.0,Liquid,172620,7519.6839254900915,-71.23923236781796,-46.74213122909168,-5.621786202639007 m^-2 kg^-1 s^2 mol K,-1.8385874070742216 m^-2 kg^-1 s^2 mol K,-28375.279971310472,-28590.188930063017,-13177.438578582323,-12962.529619829778,0.00013298431289248975,250.90661051139736,219.19554340298353,-0.18492074627474292,-43.72800894459504,-43.5430881983203,-27176.003135851573,-29828.987060050706,7207.948084201231,0.0001387357384262872,25.53051413278213,0.03916881559059411,-0.039030079852167825,3.813620423898101e-07,2.2992017605557507e-05,3.119211646589071e-05,7.51946667999628e-06,1.356649816515064,0.08617659999999999,3.057666,3.798293e-10,236.7691,8.31446261815324,1
0.1199,329.74,20000000.0,Liquid,172620,7533.701470792591,-71.39322564549948,-46.880639831793495,-5.6384449584796315 m^-2 kg^-1 s^2 mol K,-1.8440356005134737 m^-2 kg^-1 s^2 mol K,-28421.233058298334,-28508.106436564947,-13049.68425842936,-12962.810880162746,0.00013273687627216187,250.76651818631845,219.27280026107096,-0.18492074627474292,-43.72800894459504,-43.5430881983203,-27176.003135851573,-29828.987060050706,7207.948084201231,0.0001387357384262872,25.53051413278213,0.03916881559059411,-0.039030079852167825,3.813620423898101e-07,2.2992017605557507e-05,3.119211646589071e-05,7.51946667999628e-06,1.356649816515064,0.08617659999999999,3.057666,3.798293e-10,236.7691,8.31446261815324,1
0.1202999999999999,329.74,21000000.0,Liquid,172620,7547.531118618225,-71.5453830840569,-47.01754836792631,-5.654911270545777 m^-2 kg^-1 s^2 mol K,-1.8494208558245986 m^-2 kg^-1 s^2 mol K,-28466.41980440478,-28425.66390896399,-12922.097510123964,-12962.853405564752,0.0001324936571024137,250.63233559956097,219.34933162108484,-0.18492074627474292,-43.72800894459504,-43.5430881983203,-27176.003135851573,-29828.987060050706,7207.948084201231,0.0001387357384262872,25.53051413278213,0.03916881559059411,-0.039030079852167825,3.813620423898101e-07,2.2992017605557507e-05,3.119211646589071e-05,7.51946667999628e-06,1.356649816515064,0.08617659999999999,3.057666,3.798293e-10,236.7691,8.31446261815324,1
0.1209,329.74,22000000.0,Liquid,172620,7561.1787957431,-71.69576166103262,-47.15290605525819,-5.67119105837432 m^-2 kg^-1 s^2 mol K,-1.8547451089734195 m^-2 kg^-1 s^2 mol K,-28510.864316729356,-28342.875990701923,-12794.676748041082,-12962.665074068516,0.00013225451044260376,250.5037709913665,219.42516039327026,-0.18492074627474292,-43.72800894459504,-43.5430881983203,-27176.003135851573,-29828.987060050706,7207.948084201231,0.0001387357384262872,25.53051413278213,0.03916881559059411,-0.039030079852167825,3.813620423898101e-07,2.2992017605557507e-05,3.119211646589071e-05,7.51946667999628e-06,1.356649816515064,0.08617659999999999,3.057666,3.798293e-10,236.7691,8.31446261815324,1
0.1213,329.74,23000000.0,Liquid,172620,7574.650136210735,-71.84441557337638,-47.286759722856374,-5.687289954207459 m^-2 kg^-1 s^2 mol K,-1.8600102019669442 m^-2 kg^-1 s^2 mol K,-28554.589519285862,-28259.756549496156,-12667.420398481498,-12962.253368271204,0.0001320192988478087,250.38055210180443,219.5003083774695,-0.18492074627474292,-43.72800894459504,-43.5430881983203,-27176.003135851573,-29828.987060050706,7207.948084201231,0.0001387357384262872,25.53051413278213,0.03916881559059411,-0.039030079852167825,3.813620423898101e-07,2.2992017605557507e-05,3.119211646589071e-05,7.51946667999628e-06,1.356649816515064,0.08617659999999999,3.057666,3.798293e-10,236.7691,8.31446261815324,1
0.1218,329.74,24000000.0,Liquid,172620,7587.950500879691,-71.9913964217046,-47.41915396881235,-5.70321332196269 m^-2 kg^-1 s^2 mol K,-1.8652178890574347 m^-2 kg^-1 s^2 mol K,-28597.617231637658,-28176.3187308624,-12540.326901186218,-12961.62540196147,0.00013178789185354692,250.2624245368617,219.57479633619243,-0.18492074627474292,-43.72800894459504,-43.5430881983203,-27176.003135851573,-29828.987060050706,7207.948084201231,0.0001387357384262872,25.53051413278213,0.03916881559059411,-0.039030079852167825,3.813620423898101e-07,2.2992017605557507e-05,3.119211646589071e-05,7.51946667999628e-06,1.356649816515064,0.08617659999999999,3.057666,3.798293e-10,236.7691,8.31446261815324,1
0.1218,329.74,25000000.0,Liquid,172620,7601.084995336388,-72.13675337923047,-47.55013130487827,-5.718966274628562 m^-2 kg^-1 s^2 mol K,-1.8703698424316328 m^-2 kg^-1 s^2 mol K,-28639.968240978993,-28092.57500707705,-12413.394710606488,-12960.78794450844,0.00013156016550447018,250.14915029833503,219.6486440616434,-0.18492074627474292,-43.72800894459504,-43.5430881983203,-27176.003135851573,-29828.987060050706,7207.948084201231,0.0001387357384262872,25.53051413278213,0.03916881559059411,-0.039030079852167825,3.813620423898101e-07,2.2992017605557507e-05,3.119211646589071e-05,7.51946667999628e-06,1.356649816515064,0.08617659999999999,3.057666,3.798293e-10,236.7691,8.31446261815324,1
0.1226,329.74,26000000.0,Liquid,172620,7614.058486336488,-72.28053334689093,-47.6797322893147,-5.734553690242586 m^-2 kg^-1 s^2 mol K,-1.875467657436288 m^-2 kg^-1 s^2 mol K,-28681.66236831521,-28008.537222038416,-12286.622296959786,-12959.747443236578,0.0001313360019225635,250.0405064584913,219.72187043730196,-0.18492074627474292,-43.72800894459504,-43.5430881983203,-27176.003135851573,-29828.987060050706,7207.948084201231,0.0001387357384262872,25.53051413278213,0.03916881559059411,-0.039030079852167825,3.813620423898101e-07,2.2992017605557507e-05,3.119211646589071e-05,7.51946667999628e-06,1.356649816515064,0.08617659999999999,3.057666,3.798293e-10,236.7691,8.31446261815324,1
0.1227,329.74,27000000.0,Liquid,172620,7626.8756169195085,-72.42278109602233,-47.80799564910291,-5.749980226590006 m^-2 kg^-1 s^2 mol K,-1.880512857385341 m^-2 kg^-1 s^2 mol K,-28722.71852932066,-27924.21663243589,-12160.0081471007,-12958.510043985469,0.0001311152889109131,249.93628396297214,219.79449349458883,-0.18492074627474292,-43.72800894459504,-43.5430881983203,-27176.003135851573,-29828.987060050706,7207.948084201231,0.0001387357384262872,25.53051413278213,0.03916881559059411,-0.039030079852167825,3.813620423898101e-07,2.2992017605557507e-05,3.119211646589071e-05,7.51946667999628e-06,1.356649816515064,0.08617659999999999,3.057666,3.798293e-10,236.7691,8.31446261815324,1
0.1243,329.74,30000000.0,Liquid,172620,7664.432205552714,-72.84074949099617,-48.185122085524654,-5.795338111247321 m^-2 kg^-1 s^2 mol K,-1.8953470101859786 m^-2 kg^-1 s^2 mol K,-28842.235938036334,-27669.662568804786,-11781.100412323887,-12953.673781555437,0.00013047280909804667,249.64824004944288,220.00891135837756,-0.18492074627474292,-43.72800894459504,-43.5430881983203,-27176.003135851573,-29828.987060050706,7207.948084201231,0.0001387357384262872,25.53051413278213,0.03916881559059411,-0.039030079852167825,3.813620423898101e-07,2.2992017605557507e-05,3.119211646589071e-05,7.51946667999628e-06,1.356649816515064,0.08617659999999999,3.057666,3.798293e-10,236.7691,8.31446261815324,1
0.1249,329.74,31000000.0,Liquid,172620,7676.666315496901,-72.97727787951922,-48.308389354419134,-5.810163755976945 m^-2 kg^-1 s^2 mol K,-1.900195690430853 m^-2 kg^-1 s^2 mol K,-28880.913156819013,-27584.312846708035,-11655.10454098187,-12951.704851092849,0.00013026487786518714,249.55985399336842,220.07928616095785,-0.18492074627474292,-43.72800894459504,-43.5430881983203,-27176.003135851573,-29828.987060050706,7207.948084201231,0.0001387357384262872,25.53051413278213,0.03916881559059411,-0.039030079852167825,3.813620423898101e-07,2.2992017605557507e-05,3.119211646589071e-05,7.51946667999628e-06,1.356649816515064,0.08617659999999999,3.057666,3.798293e-10,236.7691,8.31446261815324,1
0.1257,329.74,32000000.0,Liquid,172620,7688.764375597746,-73.11247022431236,-48.43048881671922,-5.824848945857227 m^-2 kg^-1 s^2 mol K,-1.9049984353612286 m^-2 kg^-1 s^2 mol K,-28919.035225096024,-27498.729020049104,-11529.259637624105,-12949.565842671025,0.00013005990964864978,249.47501752089343,220.14913671573933,-0.18492074627474292,-43.72800894459504,-43.5430881983203,-27176.003135851573,-29828.987060050706,7207.948084201231,0.0001387357384262872,25.53051413278213,0.03916881559059411,-0.039030079852167825,3.813620423898101e-07,2.2992017605557507e-05,3.119211646589071e-05,7.51946667999628e-06,1.356649816515064,0.08617659999999999,3.057666,3.798293e-10,236.7691,8.31446261815324,1
0.1262,329.74,33400000.0,Liquid,172620,7705.479843062107,-73.29956023708739,-48.59952270643642,-5.845179049855546 m^-2 kg^-1 s^2 mol K,-1.911647331610302 m^-2 kg^-1 s^2 mol K,-28971.501003425135,-27378.534349311285,-11353.327732090938,-12946.294386204794,0.00012977777119232677,249.36193451819747,220.24607308977588,-0.18492074627474292,-43.72800894459504,-43.5430881983203,-27176.003135851573,-29828.987060050706,7207.948084201231,0.0001387357384262872,25.53051413278213,0.03916881559059411,-0.039030079852167825,3.813620423898101e-07,2.2992017605557507e-05,3.119211646589071e-05,7.51946667999628e-06,1.356649816515064,0.08617659999999999,3.057666,3.798293e-10,236.7691,8.31446261815324,1
0.1261,329.74,34000000.0,Liquid,172620,7712.5664336171285,-73.3789831004127,-48.671302422847795,-5.853812165392641 m^-2 kg^-1 s^2 mol K,-1.9144707647573806 m^-2 kg^-1 s^2 mol K,-28993.671404590597,-27326.892404285798,-11278.017143375968,-12944.796143680762,0.0001296585265886661,249.3154199063778,220.28732007058136,-0.18492074627474292,-43.72800894459504,-43.5430881983203,-27176.003135851573,-29828.987060050706,7207.948084201231,0.0001387357384262872,25.53051413278213,0.03916881559059411,-0.039030079852167825,3.813620423898101e-07,2.2992017605557507e-05,3.119211646589071e-05,7.51946667999628e-06,1.356649816515064,0.08617659999999999,3.057666,3.798293e-10,236.7691,8.31446261815324,1
0.1266,329.74,35000000.0,Liquid,172620,7724.277118546009,-73.51036838266486,-48.79007268177299,-5.86809694414261 m^-2 kg^-1 s^2 mol K,-1.9191425564932891 m^-2 kg^-1 s^2 mol K,-29030.212816487998,-27240.655370998567,-11152.616804910742,-12942.17425040017,0.00012946195283426555,249.24039168281257,220.35567899724026,-0.18492074627474292,-43.72800894459504,-43.5430881983203,-27176.003135851573,-29828.987060050706,7207.948084201231,0.0001387357384262872,25.53051413278213,0.03916881559059411,-0.039030079852167825,3.813620423898101e-07,2.2992017605557507e-05,3.119211646589071e-05,7.51946667999628e-06,1.356649816515064,0.08617659999999999,3.057666,3.798293e-10,236.7691,8.31446261815324,1
0.1267,329.74,36000000.0,Liquid,172620,7735.865143298268,-73.64054727133436,-48.90778749151847,-5.8822547815341055 m^-2 kg^-1 s^2 mol K,-1.9237728324591714 m^-2 kg^-1 s^2 mol K,-29066.2537423892,-27154.21578677426,-11027.361939320961,-12939.399894935896,0.00012926802387013166,249.16837779982842,220.42356598841096,-0.18492074627474292,-43.72800894459504,-43.5430881983203,-27176.003135851573,-29828.987060050706,7207.948084201231,0.0001387357384262872,25.53051413278213,0.03916881559059411,-0.039030079852167825,3.813620423898101e-07,2.2992017605557507e-05,3.119211646589071e-05,7.51946667999628e-06,1.356649816515064,0.08617659999999999,3.057666,3.798293e-10,236.7691,8.31446261815324,1
0.1275,329.74,37000000.0,Liquid,172620,7747.333528977015,-73.7695490586904,-49.02447225272599,-5.896288732562132 m^-2 kg^-1 s^2 mol K,-1.9283625917814868 m^-2 kg^-1 s^2 mol K,-29101.806524383683,-27067.580701610732,-10902.251220996868,-12936.477043769819,0.00012907666828331884,249.0992619933332,220.4909928691398,-0.18492074627474292,-43.72800894459504,-43.5430881983203,-27176.003135851573,-29828.987060050706,7207.948084201231,0.0001387357384262872,25.53051413278213,0.03916881559059411,-0.039030079852167825,3.813620423898101e-07,2.2992017605557507e-05,3.119211646589071e-05,7.51946667999628e-06,1.356649816515064,0.08617659999999999,3.057666,3.798293e-10,236.7691,8.31446261815324,1
0.1278,329.74,38000000.0,Liquid,172620,7758.685179992809,-73.89740192006845,-49.14015140315246,-5.910201736413264 m^-2 kg^-1 s^2 mol K,-1.9329127957119137 m^-2 kg^-1 s^2 mol K,-29136.883030803183,-26980.756867156553,-10777.283343481064,-12933.409507127686,0.00012888781756201207,249.03293408698627,220.55797101560069,-0.18492074627474292,-43.72800894459504,-43.5430881983203,-27176.003135851573,-29828.987060050706,7207.948084201231,0.0001387357384262872,25.53051413278213,0.03916881559059411,-0.039030079852167825,3.813620423898101e-07,2.2992017605557507e-05,3.119211646589071e-05,7.51946667999628e-06,1.356649816515064,0.08617659999999999,3.057666,3.798293e-10,236.7691,8.31446261815324,1
0.1286,329.74,39000000.0,Liquid,172620,7769.922890173614,-74.02413297185387,-49.254848467461265,-5.923996622454172 m^-2 kg^-1 s^2 mol K,-1.9374243695858773 m^-2 kg^-1 s^2 mol K,-29171.494680905707,-26893.750753009404,-10652.457019348733,-12930.200947245035,0.00012870140593861874,248.96928959172297,220.6245113782473,-0.18492074627474292,-43.72800894459504,-43.5430881983203,-27176.003135851573,-29828.987060050706,7207.948084201231,0.0001387357384262872,25.53051413278213,0.03916881559059411,-0.039030079852167825,3.813620423898101e-07,2.2992017605557507e-05,3.119211646589071e-05,7.51946667999628e-06,1.356649816515064,0.08617659999999999,3.057666,3.798293e-10,236.7691,8.31446261815324,1
0.1284,329.74,40000000.0,Liquid,172620,7781.049348472877,-74.14976832567442,-49.36858610376704,-5.93767611582966 m^-2 kg^-1 s^2 mol K,-1.9418982046533728 m^-2 kg^-1 s^2 mol K,-29205.652467942,-26806.56856191506,-10527.770980058916,-12926.854886085854,0.00012851737024341864,248.9082293368923,220.6906245034617,-0.18492074627474292,-43.72800894459504,-43.5430881983203,-27176.003135851573,-29828.987060050706,7207.948084201231,0.0001387357384262872,25.53051413278213,0.03916881559059411,-0.039030079852167825,3.813620423898101e-07,2.2992017605557507e-05,3.119211646589071e-05,7.51946667999628e-06,1.356649816515064,0.08617659999999999,3.057666,3.798293e-10,236.7691,8.31446261815324,1
0.0996,353.0,740000.0,Liquid,172620,6965.254171013467,-50.297439305573135,-40.03644523733874,-4.815277556233863 m^-2 kg^-1 s^2 mol K,-1.5748213036459389 m^-2 kg^-1 s^2 mol K,-25961.58161088368,-28790.345278845463,-14657.480110064886,-11828.716442103105,0.0001435697787112479,264.9982083035989,224.71184180065222,-0.33471411687563196,-39.91200155019712,-39.57728743332149,-25644.415963299394,-28410.842946183777,6951.1793082798185,0.00014386048117171447,50.740430376330366,0.01970814974534557,-0.019564289264173855,-2.421438694000244e-08,2.4496953602702944e-05,3.22735232808072e-05,8.01165124075126e-06,1.3174504799342155,0.08617659999999999,3.057666,3.798293e-10,236.7691,8.31446261815324,1
0.09983,353.0,1100000.0,Liquid,172620,6973.609160820374,-50.381385610671515,-40.11042412155205,-4.824175170861631 m^-2 kg^-1 s^2 mol K,-1.5777312403845385 m^-2 kg^-1 s^2 mol K,-25991.056470639738,-28768.324228244277,-14609.344513336402,-11832.076755731869,0.00014339776963961085,264.8089080181664,224.75027382356558,-0.33471411687563196,-39.91200155019712,-39.57728743332149,-25644.415963299394,-28410.842946183777,6951.1793082798185,0.00014386048117171447,50.740430376330366,0.01970814974534557,-0.019564289264173855,-2.421438694000244e-08,2.4496953602702944e-05,3.22735232808072e-05,8.01165124075126e-06,1.3174504799342155,0.08617659999999999,3.057666,3.798293e-10,236.7691,8.31446261815324,1
0.1006,353.0,1800000.0,Liquid,172620,6989.6274165270925,-50.54251947691934,-40.252481716196606,-4.841260772321236 m^-2 kg^-1 s^2 mol K,-1.583319032334217 m^-2 kg^-1 s^2 mol K,-26047.460658100445,-28724.94150603438,-14515.815460216978,-11838.334612283044,0.0001430691423745253,264.4537811566439,224.82417287258514,-0.33471411687563196,-39.91200155019712,-39.57728743332149,-25644.415963299394,-28410.842946183777,6951.1793082798185,0.00014386048117171447,50.740430376330366,0.01970814974534557,-0.019564289264173855,-2.421438694000244e-08,2.4496953602702944e-05,3.22735232808072e-05,8.01165124075126e-06,1.3174504799342155,0.08617659999999999,3.057666,3.798293e-10,236.7691,8.31446261815324,1
